,precision,recall,f1-score,support
Elegant Tern,0.22916666666666666,0.36666666666666664,0.28205128205128205,30.0
Forsters Tern,0.2222222222222222,0.13333333333333333,0.16666666666666666,30.0
Least Tern,0.6176470588235294,0.7,0.65625,30.0
Green tailed Towhee,0.5945945945945946,0.7333333333333333,0.6567164179104478,30.0
Brown Thrasher,0.9090909090909091,0.3448275862068966,0.5,29.0
Sage Thrasher,0.43478260869565216,0.6666666666666666,0.5263157894736842,30.0
Black capped Vireo,0.5714285714285714,0.5714285714285714,0.5714285714285714,21.0
Blue headed Vireo,0.39285714285714285,0.36666666666666664,0.3793103448275862,30.0
Philadelphia Vireo,0.2619047619047619,0.3793103448275862,0.30985915492957744,29.0
Red eyed Vireo,0.38461538461538464,0.3333333333333333,0.35714285714285715,30.0
Warbling Vireo,0.25675675675675674,0.6333333333333333,0.36538461538461536,30.0
White eyed Vireo,0.26666666666666666,0.13333333333333333,0.17777777777777778,30.0
Yellow throated Vireo,0.25,0.3793103448275862,0.3013698630136986,29.0
Bay breasted Warbler,0.85,0.5666666666666667,0.68,30.0
Black and white Warbler,0.6923076923076923,0.9,0.782608695652174,30.0
Black throated Blue Warbler,0.8,0.6896551724137931,0.7407407407407407,29.0
Blue winged Warbler,0.0,0.0,0.0,30.0
Canada Warbler,1.0,0.03333333333333333,0.06451612903225806,30.0
Cape May Warbler,0.8333333333333334,0.6666666666666666,0.7407407407407407,30.0
Cerulean Warbler,0.9615384615384616,0.8333333333333334,0.8928571428571429,30.0
Chestnut sided Warbler,0.9411764705882353,0.5333333333333333,0.6808510638297872,30.0
Golden winged Warbler,0.6923076923076923,0.6206896551724138,0.6545454545454545,29.0
Hooded Warbler,0.5217391304347826,0.4,0.4528301886792453,30.0
Kentucky Warbler,0.32857142857142857,0.7931034482758621,0.46464646464646464,29.0
Magnolia Warbler,0.35294117647058826,0.8275862068965517,0.4948453608247423,29.0
Mourning Warbler,0.6666666666666666,0.3333333333333333,0.4444444444444444,30.0
Myrtle Warbler,0.7368421052631579,0.4666666666666667,0.5714285714285714,30.0
Nashville Warbler,0.30303030303030304,0.3333333333333333,0.31746031746031744,30.0
Orange crowned Warbler,0.3103448275862069,0.3,0.3050847457627119,30.0
Palm Warbler,0.6666666666666666,0.26666666666666666,0.38095238095238093,30.0
Pine Warbler,0.3684210526315789,0.4666666666666667,0.4117647058823529,30.0
Prairie Warbler,0.6923076923076923,0.3,0.4186046511627907,30.0
Prothonotary Warbler,0.509090909090909,0.9333333333333333,0.6588235294117647,30.0
Swainson Warbler,0.5384615384615384,0.2692307692307692,0.358974358974359,26.0
Tennessee Warbler,0.1875,0.10344827586206896,0.13333333333333333,29.0
Wilson Warbler,0.29850746268656714,0.6666666666666666,0.41237113402061853,30.0
Worm eating Warbler,0.6071428571428571,0.5862068965517241,0.5964912280701754,29.0
Yellow Warbler,0.39285714285714285,0.36666666666666664,0.3793103448275862,30.0
Northern Waterthrush,0.5555555555555556,0.5,0.5263157894736842,30.0
Louisiana Waterthrush,0.7619047619047619,0.5333333333333333,0.6274509803921569,30.0
Bohemian Waxwing,0.7142857142857143,0.6666666666666666,0.6896551724137931,30.0
Cedar Waxwing,0.7105263157894737,0.9,0.7941176470588235,30.0
American Three toed Woodpecker,0.7,0.7,0.7,20.0
Pileated Woodpecker,0.7666666666666667,0.7666666666666667,0.7666666666666667,30.0
Red bellied Woodpecker,0.7692307692307693,1.0,0.8695652173913043,30.0
Red cockaded Woodpecker,0.7058823529411765,0.8275862068965517,0.7619047619047619,29.0
Red headed Woodpecker,0.8846153846153846,0.7666666666666667,0.8214285714285714,30.0
Downy Woodpecker,0.8181818181818182,0.9,0.8571428571428571,30.0
Bewick Wren,0.29411764705882354,0.16666666666666666,0.2127659574468085,30.0
Cactus Wren,0.8181818181818182,0.6,0.6923076923076923,30.0
Carolina Wren,0.7142857142857143,0.6666666666666666,0.6896551724137931,30.0
House Wren,0.42424242424242425,0.4666666666666667,0.4444444444444444,30.0
Marsh Wren,0.5,0.7666666666666667,0.6052631578947368,30.0
Rock Wren,0.5609756097560976,0.7666666666666667,0.647887323943662,30.0
Winter Wren,0.5454545454545454,0.8,0.6486486486486487,30.0
Common Yellowthroat,0.5238095238095238,0.7333333333333333,0.6111111111111112,30.0
accuracy,0.5600621332412841,0.5600621332412841,0.5600621332412841,0.5600621332412841
macro avg,0.5890700665519756,0.562629766222917,0.546551309563133,5794.0
weighted avg,0.5894004976317894,0.5600621332412841,0.5448550397917531,5794.0
