,precision,recall,f1-score,support
Cedar Waxwing,0.5365853658536586,0.7333333333333333,0.6197183098591549,30.0
American Three toed Woodpecker,0.6538461538461539,0.85,0.7391304347826086,20.0
Pileated Woodpecker,0.6097560975609756,0.8333333333333334,0.704225352112676,30.0
Red bellied Woodpecker,0.5581395348837209,0.8,0.6575342465753424,30.0
Red cockaded Woodpecker,0.7272727272727273,0.8275862068965517,0.7741935483870968,29.0
Red headed Woodpecker,0.8636363636363636,0.6333333333333333,0.7307692307692307,30.0
Downy Woodpecker,0.6944444444444444,0.8333333333333334,0.7575757575757576,30.0
Bewick Wren,0.4375,0.23333333333333334,0.30434782608695654,30.0
Cactus Wren,0.9333333333333333,0.4666666666666667,0.6222222222222222,30.0
Carolina Wren,0.6521739130434783,0.5,0.5660377358490566,30.0
House Wren,0.3793103448275862,0.36666666666666664,0.3728813559322034,30.0
Marsh Wren,0.5714285714285714,0.6666666666666666,0.6153846153846154,30.0
Rock Wren,0.5,0.6666666666666666,0.5714285714285714,30.0
Winter Wren,0.7142857142857143,0.5,0.5882352941176471,30.0
Common Yellowthroat,0.5,0.4666666666666667,0.4827586206896552,30.0
accuracy,0.4875733517431826,0.4875733517431826,0.4875733517431826,0.4875733517431826
macro avg,0.5069385689107514,0.49267246928440017,0.4714923613753363,5794.0
weighted avg,0.5046128534587101,0.4875733517431826,0.46731039155466,5794.0
