,precision,recall,f1-score,support
Cape Glossy Starling,0.5625,0.9,0.6923076923076923,30.0
Bank Swallow,0.48,0.4,0.43636363636363634,30.0
Barn Swallow,0.6190476190476191,0.43333333333333335,0.5098039215686274,30.0
Cliff Swallow,0.43478260869565216,0.3333333333333333,0.37735849056603776,30.0
Tree Swallow,0.6,0.4,0.48,30.0
Scarlet Tanager,0.2909090909090909,0.5333333333333333,0.3764705882352941,30.0
Summer Tanager,0.5238095238095238,0.7333333333333333,0.6111111111111112,30.0
Artic Tern,0.29411764705882354,0.3448275862068966,0.31746031746031744,29.0
Black Tern,0.375,0.2,0.2608695652173913,30.0
Caspian Tern,0.34210526315789475,0.43333333333333335,0.38235294117647056,30.0
Common Tern,0.2222222222222222,0.13333333333333333,0.16666666666666666,30.0
Elegant Tern,0.2857142857142857,0.4,0.3333333333333333,30.0
Forsters Tern,0.23809523809523808,0.16666666666666666,0.19607843137254902,30.0
Least Tern,0.5526315789473685,0.7,0.6176470588235294,30.0
Green tailed Towhee,0.4772727272727273,0.7,0.5675675675675675,30.0
Brown Thrasher,0.56,0.4827586206896552,0.5185185185185185,29.0
Sage Thrasher,0.5483870967741935,0.5666666666666667,0.5573770491803278,30.0
Black capped Vireo,0.4074074074074074,0.5238095238095238,0.4583333333333333,21.0
Blue headed Vireo,0.09090909090909091,0.06666666666666667,0.07692307692307693,30.0
Philadelphia Vireo,0.20833333333333334,0.1724137931034483,0.18867924528301888,29.0
Red eyed Vireo,0.28888888888888886,0.43333333333333335,0.3466666666666667,30.0
Warbling Vireo,0.15625,0.16666666666666666,0.16129032258064516,30.0
White eyed Vireo,0.17647058823529413,0.1,0.1276595744680851,30.0
Yellow throated Vireo,0.28,0.4827586206896552,0.35443037974683544,29.0
Bay breasted Warbler,0.6333333333333333,0.6333333333333333,0.6333333333333333,30.0
Black and white Warbler,0.6285714285714286,0.7333333333333333,0.676923076923077,30.0
Black throated Blue Warbler,0.5238095238095238,0.7586206896551724,0.6197183098591549,29.0
Blue winged Warbler,0.07142857142857142,0.03333333333333333,0.045454545454545456,30.0
Canada Warbler,0.25,0.4666666666666667,0.32558139534883723,30.0
Cape May Warbler,0.48148148148148145,0.43333333333333335,0.45614035087719296,30.0
Cerulean Warbler,0.75,0.7,0.7241379310344828,30.0
Chestnut sided Warbler,0.5,0.4666666666666667,0.4827586206896552,30.0
Golden winged Warbler,0.6818181818181818,0.5172413793103449,0.5882352941176471,29.0
Hooded Warbler,0.2702702702702703,0.3333333333333333,0.29850746268656714,30.0
Kentucky Warbler,0.3611111111111111,0.4482758620689655,0.4,29.0
Magnolia Warbler,0.7,0.4827586206896552,0.5714285714285714,29.0
Mourning Warbler,0.5833333333333334,0.4666666666666667,0.5185185185185185,30.0
Myrtle Warbler,0.391304347826087,0.3,0.33962264150943394,30.0
Nashville Warbler,0.3333333333333333,0.16666666666666666,0.2222222222222222,30.0
