,precision,recall,f1-score,support
Yellow throated Vireo,0.8571428571428571,0.6206896551724138,0.72,29.0
Bay breasted Warbler,0.7777777777777778,0.9333333333333333,0.8484848484848485,30.0
Black and white Warbler,0.9655172413793104,0.9333333333333333,0.9491525423728814,30.0
Black throated Blue Warbler,0.8235294117647058,0.9655172413793104,0.8888888888888888,29.0
Blue winged Warbler,0.6764705882352942,0.7666666666666667,0.71875,30.0
Canada Warbler,0.7857142857142857,0.7333333333333333,0.7586206896551724,30.0
Cape May Warbler,0.9130434782608695,0.7,0.7924528301886793,30.0
Cerulean Warbler,0.9354838709677419,0.9666666666666667,0.9508196721311475,30.0
Chestnut sided Warbler,0.7222222222222222,0.8666666666666667,0.7878787878787878,30.0
Golden winged Warbler,0.9285714285714286,0.896551724137931,0.9122807017543859,29.0
Hooded Warbler,0.8260869565217391,0.6333333333333333,0.7169811320754716,30.0
Kentucky Warbler,0.8275862068965517,0.8275862068965517,0.8275862068965517,29.0
Magnolia Warbler,0.8666666666666667,0.896551724137931,0.8813559322033898,29.0
Mourning Warbler,0.8076923076923077,0.7,0.75,30.0
Myrtle Warbler,0.8387096774193549,0.8666666666666667,0.8524590163934426,30.0
Nashville Warbler,0.6764705882352942,0.7666666666666667,0.71875,30.0
Orange crowned Warbler,0.5,0.6333333333333333,0.5588235294117647,30.0
Palm Warbler,0.7419354838709677,0.7666666666666667,0.7540983606557377,30.0
Pine Warbler,0.7407407407407407,0.6666666666666666,0.7017543859649122,30.0
Prairie Warbler,0.8181818181818182,0.9,0.8571428571428571,30.0
Prothonotary Warbler,0.8484848484848485,0.9333333333333333,0.8888888888888888,30.0
Swainson Warbler,0.7307692307692307,0.7307692307692307,0.7307692307692307,26.0
Tennessee Warbler,0.68,0.5862068965517241,0.6296296296296297,29.0
Wilson Warbler,0.6857142857142857,0.8,0.7384615384615385,30.0
Worm eating Warbler,0.8666666666666667,0.896551724137931,0.8813559322033898,29.0
Yellow Warbler,0.7666666666666667,0.7666666666666667,0.7666666666666667,30.0
Northern Waterthrush,0.7222222222222222,0.8666666666666667,0.7878787878787878,30.0
Louisiana Waterthrush,0.8846153846153846,0.7666666666666667,0.8214285714285714,30.0
Bohemian Waxwing,0.8709677419354839,0.9,0.8852459016393442,30.0
Cedar Waxwing,0.9629629629629629,0.8666666666666667,0.9122807017543859,30.0
American Three toed Woodpecker,0.9473684210526315,0.9,0.9230769230769231,20.0
Pileated Woodpecker,0.967741935483871,1.0,0.9836065573770492,30.0
Red bellied Woodpecker,0.90625,0.9666666666666667,0.9354838709677419,30.0
Red cockaded Woodpecker,0.9310344827586207,0.9310344827586207,0.9310344827586207,29.0
Red headed Woodpecker,0.9615384615384616,0.8333333333333334,0.8928571428571429,30.0
Downy Woodpecker,0.9629629629629629,0.8666666666666667,0.9122807017543859,30.0
Bewick Wren,0.6571428571428571,0.7666666666666667,0.7076923076923077,30.0
Cactus Wren,0.9629629629629629,0.8666666666666667,0.9122807017543859,30.0
Carolina Wren,0.7941176470588235,0.9,0.84375,30.0
House Wren,0.6923076923076923,0.6,0.6428571428571429,30.0
Marsh Wren,0.6470588235294118,0.7333333333333333,0.6875,30.0
Rock Wren,0.631578947368421,0.8,0.7058823529411765,30.0
Winter Wren,0.8666666666666667,0.8666666666666667,0.8666666666666667,30.0
Common Yellowthroat,0.9285714285714286,0.8666666666666667,0.896551724137931,30.0
accuracy,0.7488781498101484,0.7488781498101484,0.7488781498101484,0.7488781498101484
macro avg,0.7530774099959439,0.7514354262452582,0.7472681760082632,5794.0
weighted avg,0.7534350576284401,0.7488781498101484,0.746229944718235,5794.0
